zr_conc,repeat_index,seed,reached_target,time_to_target_seconds,final_entities,steps_executed,simulated_time_seconds,prebound_fraction,effective_zr6_conc,effective_zr6_fraction_for_growth,effective_linker_conc,external_addition_activity,total_external_addition_channel_activity,legacy_external_addition_activity,free_zr6_addition_activity,free_linker_addition_activity,prebound_zr_btb_addition_activity,external_channel_activity_basis,prebound_external_channel_species,distorted_chemistry_model,prebound_growth_attempts,prebound_growth_successes,prebound_growth_failures,prebound_entities_added,prebound_linkages_formed,prebound_free_growth_site_delta,prebound_ready_pair_delta,wall_seconds
24.0,0,41000,True,1.6585801595155645,100,45223,1.6585801595155645,0.040706465238191394,3.9728623565078727,0.9932155891269682,7.6743482780944685,0.9761072140262776,11.960981555402963,0.9761072140262776,3.9728623565078727,7.6743482780944685,0.31377092080062163,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,93,83,10,166,166,913,0,3.6880064010620117
24.0,1,41001,True,0.8975990011098057,100,48376,0.8975990011098057,0.040706465238191394,3.9728623565078727,0.9932155891269682,7.6743482780944685,0.9761072140262776,11.960981555402963,0.9761072140262776,3.9728623565078727,7.6743482780944685,0.31377092080062163,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,81,74,7,148,148,814,0,3.9286253452301025
24.0,2,41002,True,0.7663225424646052,100,31867,0.7663225424646052,0.040706465238191394,3.9728623565078727,0.9932155891269682,7.6743482780944685,0.9761072140262776,11.960981555402963,0.9761072140262776,3.9728623565078727,7.6743482780944685,0.31377092080062163,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,71,55,16,110,110,605,0,3.2374868392944336
24.0,3,41003,True,1.7311958694013052,100,43770,1.7311958694013052,0.040706465238191394,3.9728623565078727,0.9932155891269682,7.6743482780944685,0.9761072140262776,11.960981555402963,0.9761072140262776,3.9728623565078727,7.6743482780944685,0.31377092080062163,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,96,77,19,154,154,847,0,3.8514962196350098
24.0,4,41004,True,2.589241778983831,100,33580,2.589241778983831,0.040706465238191394,3.9728623565078727,0.9932155891269682,7.6743482780944685,0.9761072140262776,11.960981555402963,0.9761072140262776,3.9728623565078727,7.6743482780944685,0.31377092080062163,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,99,80,19,160,160,880,0,3.312138557434082
24.0,5,41005,True,1.9193162956565057,100,43271,1.9193162956565057,0.040706465238191394,3.9728623565078727,0.9932155891269682,7.6743482780944685,0.9761072140262776,11.960981555402963,0.9761072140262776,3.9728623565078727,7.6743482780944685,0.31377092080062163,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,73,57,16,114,114,627,0,3.7155675888061523
24.0,6,41006,True,0.9308171768053719,100,39673,0.9308171768053719,0.040706465238191394,3.9728623565078727,0.9932155891269682,7.6743482780944685,0.9761072140262776,11.960981555402963,0.9761072140262776,3.9728623565078727,7.6743482780944685,0.31377092080062163,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,75,59,16,118,118,649,0,3.768075942993164
24.0,7,41007,True,1.3716524724052008,100,71595,1.3716524724052008,0.040706465238191394,3.9728623565078727,0.9932155891269682,7.6743482780944685,0.9761072140262776,11.960981555402963,0.9761072140262776,3.9728623565078727,7.6743482780944685,0.31377092080062163,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,126,112,14,224,224,1232,0,6.0990235805511475
36.0,0,41100,True,2.1991719650835893,100,35556,2.1991719650835893,0.059848157377196426,5.960101228415202,0.993350204735867,7.521214740982429,0.9663850295571452,13.942972599762907,0.9663850295571452,5.960101228415202,7.521214740982429,0.4616566303652758,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,144,117,27,234,234,1287,0,3.503572463989258
36.0,1,41101,True,0.7973697106770689,100,29828,0.7973697106770689,0.059848157377196426,5.960101228415202,0.993350204735867,7.521214740982429,0.9663850295571452,13.942972599762907,0.9663850295571452,5.960101228415202,7.521214740982429,0.4616566303652758,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,89,63,26,126,126,693,0,3.2558822631835938
36.0,2,41102,True,0.7650388249311375,100,26916,0.7650388249311375,0.059848157377196426,5.960101228415202,0.993350204735867,7.521214740982429,0.9663850295571452,13.942972599762907,0.9663850295571452,5.960101228415202,7.521214740982429,0.4616566303652758,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,94,79,15,158,158,869,0,2.5278215408325195
36.0,3,41103,True,0.46236610731925476,100,24345,0.46236610731925476,0.059848157377196426,5.960101228415202,0.993350204735867,7.521214740982429,0.9663850295571452,13.942972599762907,0.9663850295571452,5.960101228415202,7.521214740982429,0.4616566303652758,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,78,70,8,140,140,770,0,2.400102376937866
36.0,4,41104,True,2.052908434409692,100,32797,2.052908434409692,0.059848157377196426,5.960101228415202,0.993350204735867,7.521214740982429,0.9663850295571452,13.942972599762907,0.9663850295571452,5.960101228415202,7.521214740982429,0.4616566303652758,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,111,101,10,202,202,1111,0,2.9173974990844727
36.0,5,41105,True,0.6615530752082638,101,32348,0.6615530752082638,0.059848157377196426,5.960101228415202,0.993350204735867,7.521214740982429,0.9663850295571452,13.942972599762907,0.9663850295571452,5.960101228415202,7.521214740982429,0.4616566303652758,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,104,81,23,162,162,891,0,3.030329942703247
36.0,6,41106,True,0.5112573691621214,100,41480,0.5112573691621214,0.059848157377196426,5.960101228415202,0.993350204735867,7.521214740982429,0.9663850295571452,13.942972599762907,0.9663850295571452,5.960101228415202,7.521214740982429,0.4616566303652758,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,119,100,19,200,200,1100,0,3.7686100006103516
36.0,7,41107,True,0.4160642743051319,100,29377,0.4160642743051319,0.059848157377196426,5.960101228415202,0.993350204735867,7.521214740982429,0.9663850295571452,13.942972599762907,0.9663850295571452,5.960101228415202,7.521214740982429,0.4616566303652758,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,85,75,10,150,150,825,0,2.399322986602783
44.0,0,41200,True,1.0967875583244011,100,30036,1.0967875583244011,0.07219261978868508,7.285204920140877,0.993437034564665,7.422459041690519,0.9600615670072099,15.264807220984308,0.9600615670072099,7.285204920140877,7.422459041690519,0.55714325915291,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,116,98,18,196,196,1078,0,2.9606735706329346
44.0,1,41201,True,0.20501251602445622,100,21317,0.20501251602445622,0.07219261978868508,7.285204920140877,0.993437034564665,7.422459041690519,0.9600615670072099,15.264807220984308,0.9600615670072099,7.285204920140877,7.422459041690519,0.55714325915291,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,75,60,15,120,120,660,0,2.105656385421753
44.0,2,41202,True,0.46769328774593993,100,25477,0.46769328774593993,0.07219261978868508,7.285204920140877,0.993437034564665,7.422459041690519,0.9600615670072099,15.264807220984308,0.9600615670072099,7.285204920140877,7.422459041690519,0.55714325915291,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,92,82,10,164,164,902,0,2.4318392276763916
44.0,3,41203,True,0.2861516889497161,100,27800,0.2861516889497161,0.07219261978868508,7.285204920140877,0.993437034564665,7.422459041690519,0.9600615670072099,15.264807220984308,0.9600615670072099,7.285204920140877,7.422459041690519,0.55714325915291,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,96,74,22,148,148,814,0,2.688472032546997
44.0,4,41204,True,0.7693517952784283,100,29819,0.7693517952784283,0.07219261978868508,7.285204920140877,0.993437034564665,7.422459041690519,0.9600615670072099,15.264807220984308,0.9600615670072099,7.285204920140877,7.422459041690519,0.55714325915291,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,102,91,11,182,182,1001,0,2.712476968765259
44.0,5,41205,True,1.5304666617043479,100,38588,1.5304666617043479,0.07219261978868508,7.285204920140877,0.993437034564665,7.422459041690519,0.9600615670072099,15.264807220984308,0.9600615670072099,7.285204920140877,7.422459041690519,0.55714325915291,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,159,130,29,260,260,1430,0,4.247467279434204
44.0,6,41206,True,1.628300950973143,100,27464,1.628300950973143,0.07219261978868508,7.285204920140877,0.993437034564665,7.422459041690519,0.9600615670072099,15.264807220984308,0.9600615670072099,7.285204920140877,7.422459041690519,0.55714325915291,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,117,104,13,208,208,1144,0,2.8961331844329834
44.0,7,41207,True,0.362896600167336,100,24051,0.362896600167336,0.07219261978868508,7.285204920140877,0.993437034564665,7.422459041690519,0.9600615670072099,15.264807220984308,0.9600615670072099,7.285204920140877,7.422459041690519,0.55714325915291,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,81,71,10,142,142,781,0,2.2183239459991455
60.0,0,41300,True,0.32055053259091704,100,22917,0.32055053259091704,0.09593854147354261,9.936040972350972,0.9936040972350971,7.232491668211659,0.9477759067122491,17.909609385255806,0.9477759067122491,9.936040972350972,7.232491668211659,0.7410767446931751,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,122,107,15,214,214,1177,0,2.2758967876434326
60.0,1,41301,True,0.14423347202796682,100,12472,0.14423347202796682,0.09593854147354261,9.936040972350972,0.9936040972350971,7.232491668211659,0.9477759067122491,17.909609385255806,0.9477759067122491,9.936040972350972,7.232491668211659,0.7410767446931751,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,64,54,10,108,108,594,0,1.4033260345458984
60.0,2,41302,True,1.2450981607880724,100,29642,1.2450981607880724,0.09593854147354261,9.936040972350972,0.9936040972350971,7.232491668211659,0.9477759067122491,17.909609385255806,0.9477759067122491,9.936040972350972,7.232491668211659,0.7410767446931751,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,168,147,21,294,294,1617,0,3.221513032913208
60.0,3,41303,True,0.25151525622607523,100,28044,0.25151525622607523,0.09593854147354261,9.936040972350972,0.9936040972350971,7.232491668211659,0.9477759067122491,17.909609385255806,0.9477759067122491,9.936040972350972,7.232491668211659,0.7410767446931751,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,118,107,11,214,214,1177,0,2.523266553878784
60.0,4,41304,True,0.31216077405943815,100,35566,0.31216077405943815,0.09593854147354261,9.936040972350972,0.9936040972350971,7.232491668211659,0.9477759067122491,17.909609385255806,0.9477759067122491,9.936040972350972,7.232491668211659,0.7410767446931751,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,187,172,15,344,344,1892,0,3.142101287841797
60.0,5,41305,True,0.6320539278669841,100,17286,0.6320539278669841,0.09593854147354261,9.936040972350972,0.9936040972350971,7.232491668211659,0.9477759067122491,17.909609385255806,0.9477759067122491,9.936040972350972,7.232491668211659,0.7410767446931751,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,97,86,11,172,172,946,0,1.9361298084259033
60.0,6,41306,True,0.1760685168767267,100,21820,0.1760685168767267,0.09593854147354261,9.936040972350972,0.9936040972350971,7.232491668211659,0.9477759067122491,17.909609385255806,0.9477759067122491,9.936040972350972,7.232491668211659,0.7410767446931751,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,86,71,15,142,142,781,0,2.239607334136963
60.0,7,41307,True,0.4724256325628251,100,22063,0.4724256325628251,0.09593854147354261,9.936040972350972,0.9936040972350971,7.232491668211659,0.9477759067122491,17.909609385255806,0.9477759067122491,9.936040972350972,7.232491668211659,0.7410767446931751,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,115,87,28,174,174,957,0,2.2976694107055664
80.0,0,41400,True,0.3547027380373635,100,30127,0.3547027380373635,0.12397225296737677,13.250685164688415,0.993801387351631,7.008221976260986,0.9330581923757728,21.217562080329728,0.9330581923757728,13.250685164688415,7.008221976260986,0.9586549393803264,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,177,146,31,292,292,1606,0,3.062852144241333
80.0,1,41401,True,0.28832187892155464,101,21390,0.28832187892155464,0.12397225296737677,13.250685164688415,0.993801387351631,7.008221976260986,0.9330581923757728,21.217562080329728,0.9330581923757728,13.250685164688415,7.008221976260986,0.9586549393803264,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,110,90,20,180,180,990,0,2.2254116535186768
80.0,2,41402,True,0.6567488457311189,100,21665,0.6567488457311189,0.12397225296737677,13.250685164688415,0.993801387351631,7.008221976260986,0.9330581923757728,21.217562080329728,0.9330581923757728,13.250685164688415,7.008221976260986,0.9586549393803264,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,150,129,21,258,258,1419,0,2.500379800796509
80.0,3,41403,True,0.22413270790902584,100,24996,0.22413270790902584,0.12397225296737677,13.250685164688415,0.993801387351631,7.008221976260986,0.9330581923757728,21.217562080329728,0.9330581923757728,13.250685164688415,7.008221976260986,0.9586549393803264,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,142,105,37,210,210,1155,0,2.785116195678711
80.0,4,41404,True,0.19992658870591393,100,21642,0.19992658870591393,0.12397225296737677,13.250685164688415,0.993801387351631,7.008221976260986,0.9330581923757728,21.217562080329728,0.9330581923757728,13.250685164688415,7.008221976260986,0.9586549393803264,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,120,90,30,180,180,990,0,2.461179733276367
80.0,5,41405,True,0.48711677130166464,100,20785,0.48711677130166464,0.12397225296737677,13.250685164688415,0.993801387351631,7.008221976260986,0.9330581923757728,21.217562080329728,0.9330581923757728,13.250685164688415,7.008221976260986,0.9586549393803264,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,143,118,25,236,236,1298,0,2.442399740219116
80.0,6,41406,True,0.1482954090863015,100,19030,0.1482954090863015,0.12397225296737677,13.250685164688415,0.993801387351631,7.008221976260986,0.9330581923757728,21.217562080329728,0.9330581923757728,13.250685164688415,7.008221976260986,0.9586549393803264,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,115,89,26,178,178,979,0,2.076831102371216
80.0,7,41407,True,0.22910246794757005,100,20897,0.22910246794757005,0.12397225296737677,13.250685164688415,0.993801387351631,7.008221976260986,0.9330581923757728,21.217562080329728,0.9330581923757728,13.250685164688415,7.008221976260986,0.9586549393803264,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,140,119,21,238,238,1309,0,2.2378721237182617
100.0,0,41500,True,0.14101592564714302,100,17560,0.14101592564714302,0.15032696031932435,16.56644869312045,0.9939869215872269,6.797384317445405,0.919001571852767,24.52746237778548,0.919001571852767,16.56644869312045,6.797384317445405,1.1636293672196236,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,138,117,21,234,234,1287,0,1.9126038551330566
100.0,1,41501,True,0.2510569665163453,100,19154,0.2510569665163453,0.15032696031932435,16.56644869312045,0.9939869215872269,6.797384317445405,0.919001571852767,24.52746237778548,0.919001571852767,16.56644869312045,6.797384317445405,1.1636293672196236,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,117,90,27,180,180,990,0,2.392120122909546
100.0,2,41502,True,0.7185857112130762,100,14891,0.7185857112130762,0.15032696031932435,16.56644869312045,0.9939869215872269,6.797384317445405,0.919001571852767,24.52746237778548,0.919001571852767,16.56644869312045,6.797384317445405,1.1636293672196236,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,163,142,21,284,284,1562,0,1.8948025703430176
100.0,3,41503,True,0.2194819515220845,100,19431,0.2194819515220845,0.15032696031932435,16.56644869312045,0.9939869215872269,6.797384317445405,0.919001571852767,24.52746237778548,0.919001571852767,16.56644869312045,6.797384317445405,1.1636293672196236,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,123,103,20,206,206,1133,0,1.950441598892212
100.0,4,41504,True,0.49238128763656824,100,24402,0.49238128763656824,0.15032696031932435,16.56644869312045,0.9939869215872269,6.797384317445405,0.919001571852767,24.52746237778548,0.919001571852767,16.56644869312045,6.797384317445405,1.1636293672196236,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,201,175,26,350,350,1925,0,2.605921506881714
100.0,5,41505,True,0.16420962636597708,100,21629,0.16420962636597708,0.15032696031932435,16.56644869312045,0.9939869215872269,6.797384317445405,0.919001571852767,24.52746237778548,0.919001571852767,16.56644869312045,6.797384317445405,1.1636293672196236,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,171,140,31,280,280,1540,0,2.2942583560943604
100.0,6,41506,True,0.19126722854670622,100,17483,0.19126722854670622,0.15032696031932435,16.56644869312045,0.9939869215872269,6.797384317445405,0.919001571852767,24.52746237778548,0.919001571852767,16.56644869312045,6.797384317445405,1.1636293672196236,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,141,104,37,208,208,1144,0,2.0076510906219482
100.0,7,41507,True,0.1578672544947486,100,22470,0.1578672544947486,0.15032696031932435,16.56644869312045,0.9939869215872269,6.797384317445405,0.919001571852767,24.52746237778548,0.919001571852767,16.56644869312045,6.797384317445405,1.1636293672196236,absolute_concentrations,prebound_zr6_cluster_conc,multisite_first_binding_only,149,129,20,258,258,1419,0,2.123183250427246
